Centroid Longitude,Centroid Latitude,Top-Left Longitude,Top-Left Latitude,Bottom-Right Longitude,Bottom-Right Latitude
18.041666666666664, 19.791666666666664, 18.0, 19.833333333333332, 18.083333333333332, 19.75
19.025, 21.125, 18.983333333333334, 21.166666666666668, 19.066666666666666, 21.083333333333332
23.191666666666666, 17.825, 23.15, 17.866666666666667, 23.233333333333334, 17.78333333333333
22.09166666666667, 20.125, 22.05, 20.166666666666668, 22.133333333333333, 20.083333333333332
21.84166666666667, 17.525, 21.8, 17.566666666666666, 21.883333333333333, 17.483333333333334
21.34166666666667, 23.308333333333334, 21.3, 23.35, 21.383333333333333, 23.266666666666666
22.258333333333333, 17.59166666666667, 22.21666666666667, 17.633333333333333, 22.3, 17.55
21.358333333333334, 23.391666666666666, 21.316666666666666, 23.433333333333334, 21.4, 23.35
22.991666666666667, 17.708333333333336, 22.95, 17.75, 23.03333333333333, 17.666666666666668
19.625, 23.025, 19.583333333333332, 23.066666666666666, 19.666666666666668, 22.983333333333334
18.041666666666664, 19.708333333333336, 18.0, 19.75, 18.083333333333332, 19.666666666666668
23.208333333333336, 18.425, 23.166666666666668, 18.46666666666667, 23.25, 18.383333333333333
21.425, 23.275, 21.383333333333333, 23.316666666666666, 21.46666666666667, 23.233333333333334
21.441666666666666, 23.424999999999997, 21.4, 23.466666666666665, 21.483333333333334, 23.383333333333333
20.891666666666666, 22.358333333333334, 20.85, 22.4, 20.933333333333334, 22.316666666666666
19.641666666666666, 23.108333333333334, 19.6, 23.15, 19.683333333333334, 23.066666666666666
22.90833333333333, 17.708333333333336, 22.866666666666667, 17.75, 22.95, 17.666666666666668
19.90833333333333, 23.958333333333336, 19.866666666666667, 24.0, 19.95, 23.916666666666668
22.608333333333334, 17.625, 22.566666666666666, 17.666666666666668, 22.65, 17.583333333333332
18.108333333333334, 19.84166666666667, 18.066666666666666, 19.883333333333333, 18.15, 19.8
19.075, 21.275, 19.03333333333333, 21.316666666666666, 19.116666666666667, 21.233333333333334
19.59166666666667, 22.941666666666666, 19.55, 22.983333333333334, 19.633333333333333, 22.9
22.108333333333334, 18.90833333333333, 22.066666666666666, 18.95, 22.15, 18.866666666666667
19.541666666666664, 22.791666666666664, 19.5, 22.833333333333332, 19.583333333333332, 22.75
21.525, 23.441666666666666, 21.483333333333334, 23.483333333333334, 21.566666666666666, 23.4
22.375, 19.541666666666664, 22.333333333333332, 19.583333333333332, 22.416666666666668, 19.5
19.508333333333333, 21.34166666666667, 19.466666666666665, 21.383333333333333, 19.55, 21.3
22.09166666666667, 17.508333333333333, 22.05, 17.55, 22.133333333333333, 17.46666666666667
18.041666666666664, 19.308333333333334, 18.0, 19.35, 18.083333333333332, 19.266666666666666
18.924999999999997, 19.508333333333333, 18.883333333333333, 19.55, 18.966666666666665, 19.46666666666667
18.491666666666667, 23.208333333333336, 18.45, 23.25, 18.533333333333335, 23.166666666666668
21.508333333333333, 23.34166666666667, 21.46666666666667, 23.383333333333333, 21.55, 23.3
23.075, 17.708333333333336, 23.03333333333333, 17.75, 23.116666666666667, 17.666666666666668
19.825, 23.958333333333336, 19.78333333333333, 24.0, 19.866666666666667, 23.916666666666668
18.508333333333333, 23.125, 18.466666666666665, 23.166666666666668, 18.55, 23.083333333333332
19.40833333333333, 21.275, 19.366666666666667, 21.316666666666666, 19.45, 21.233333333333334
20.59166666666667, 18.475, 20.55, 18.516666666666666, 20.633333333333333, 18.433333333333334
23.291666666666664, 18.425, 23.25, 18.46666666666667, 23.333333333333332, 18.383333333333333
22.825, 17.708333333333336, 22.78333333333333, 17.75, 22.866666666666667, 17.666666666666668
19.991666666666667, 23.958333333333336, 19.95, 24.0, 20.03333333333333, 23.916666666666668
19.958333333333336, 23.875, 19.916666666666668, 23.916666666666668, 20.0, 23.833333333333332
19.608333333333334, 22.858333333333334, 19.566666666666666, 22.9, 19.65, 22.816666666666666
19.40833333333333, 23.241666666666667, 19.366666666666667, 23.283333333333335, 19.45, 23.2
21.958333333333336, 23.65833333333333, 21.916666666666668, 23.7, 22.0, 23.616666666666667
21.875, 17.391666666666666, 21.833333333333332, 17.433333333333334, 21.916666666666668, 17.35
19.191666666666666, 21.508333333333333, 19.15, 21.55, 19.233333333333334, 21.46666666666667
23.40833333333333, 18.475, 23.366666666666667, 18.516666666666666, 23.45, 18.433333333333334
22.441666666666666, 19.625, 22.4, 19.666666666666668, 22.483333333333334, 19.583333333333332
20.075, 23.674999999999997, 20.03333333333333, 23.716666666666665, 20.116666666666667, 23.633333333333333
