Centroid Longitude,Centroid Latitude,Top-Left Longitude,Top-Left Latitude,Bottom-Right Longitude,Bottom-Right Latitude
-2.0250000000000004, 31.59166666666667, -2.066666666666667, 31.633333333333333, -1.9833333333333334, 31.55
-1.875, 29.59166666666667, -1.916666666666667, 29.633333333333333, -1.833333333333333, 29.55
-1.7416666666666667, 29.575, -1.7833333333333332, 29.616666666666667, -1.7000000000000002, 29.53333333333333
-4.458333333333334, 26.858333333333334, -4.5, 26.9, -4.416666666666667, 26.816666666666666
-2.1083333333333334, 31.558333333333334, -2.15, 31.6, -2.066666666666667, 31.516666666666666
-1.375, 29.358333333333334, -1.416666666666667, 29.4, -1.333333333333333, 29.316666666666666
-1.9916666666666667, 31.674999999999997, -2.033333333333333, 31.716666666666665, -1.9500000000000002, 31.633333333333333
-1.9583333333333335, 29.575, -2.0, 29.616666666666667, -1.916666666666667, 29.53333333333333
-1.9416666666666669, 31.958333333333336, -1.9833333333333334, 32.0, -1.9000000000000004, 31.916666666666668
-3.041666666666667, 29.958333333333336, -3.0833333333333335, 30.0, -3.0, 29.916666666666668
-1.1750000000000003, 29.225, -1.2166666666666668, 29.266666666666666, -1.1333333333333337, 29.183333333333334
-2.125, 31.475, -2.1666666666666665, 31.516666666666666, -2.0833333333333335, 31.433333333333334
-4.541666666666666, 31.40833333333333, -4.583333333333333, 31.45, -4.5, 31.366666666666667
-4.025, 26.275, -4.066666666666666, 26.316666666666666, -3.9833333333333334, 26.233333333333334
-3.725, 29.075, -3.7666666666666666, 29.116666666666667, -3.6833333333333336, 29.03333333333333
-2.041666666666667, 29.608333333333334, -2.0833333333333335, 29.65, -2.0, 29.566666666666666
-2.4916666666666667, 29.725, -2.533333333333333, 29.766666666666666, -2.45, 29.683333333333334
-4.058333333333334, 26.40833333333333, -4.1, 26.45, -4.016666666666667, 26.366666666666667
-5.775, 31.424999999999997, -5.816666666666666, 31.466666666666665, -5.733333333333333, 31.383333333333333
-4.075, 26.175, -4.116666666666667, 26.21666666666667, -4.033333333333333, 26.133333333333333
-1.9250000000000003, 29.741666666666667, -1.9666666666666668, 29.78333333333333, -1.8833333333333337, 29.7
-2.341666666666667, 29.608333333333334, -2.3833333333333333, 29.65, -2.3000000000000003, 29.566666666666666
-2.341666666666667, 28.875, -2.3833333333333333, 28.916666666666668, -2.3000000000000003, 28.833333333333332
-2.8916666666666666, 29.741666666666667, -2.9333333333333336, 29.78333333333333, -2.85, 29.7
-2.3916666666666666, 29.691666666666666, -2.4333333333333336, 29.733333333333334, -2.35, 29.65
-2.908333333333333, 31.358333333333334, -2.95, 31.4, -2.8666666666666667, 31.316666666666666
-3.6916666666666664, 27.225, -3.7333333333333334, 27.266666666666666, -3.65, 27.183333333333334
-4.208333333333334, 31.208333333333336, -4.25, 31.25, -4.166666666666667, 31.166666666666668
