Centroid Longitude,Centroid Latitude,Top-Left Longitude,Top-Left Latitude,Bottom-Right Longitude,Bottom-Right Latitude
-11.608333333333334, 21.141666666666666, -11.65, 21.183333333333334, -11.566666666666666, 21.1
-11.741666666666667, 21.325, -11.783333333333333, 21.366666666666667, -11.7, 21.28333333333333
-10.858333333333334, 21.525, -10.9, 21.566666666666666, -10.816666666666666, 21.483333333333334
-11.958333333333332, 21.425, -12.0, 21.46666666666667, -11.916666666666666, 21.383333333333333
-11.691666666666666, 21.09166666666667, -11.733333333333333, 21.133333333333333, -11.65, 21.05
-11.825, 21.558333333333334, -11.866666666666667, 21.6, -11.783333333333333, 21.516666666666666
-11.641666666666666, 21.59166666666667, -11.683333333333334, 21.633333333333333, -11.6, 21.55
-11.958333333333332, 21.508333333333333, -12.0, 21.55, -11.916666666666666, 21.46666666666667
-11.441666666666666, 21.425, -11.483333333333334, 21.46666666666667, -11.4, 21.383333333333333
-11.525, 21.225, -11.566666666666666, 21.266666666666666, -11.483333333333334, 21.183333333333334
-11.741666666666667, 21.558333333333334, -11.783333333333333, 21.6, -11.7, 21.516666666666666
-11.558333333333334, 21.608333333333334, -11.6, 21.65, -11.516666666666667, 21.566666666666666
-11.825, 21.208333333333336, -11.866666666666667, 21.25, -11.783333333333333, 21.166666666666668
-11.058333333333334, 21.508333333333333, -11.1, 21.55, -11.016666666666667, 21.46666666666667
-11.441666666666666, 21.275, -11.483333333333334, 21.316666666666666, -11.4, 21.233333333333334
-11.608333333333334, 21.441666666666666, -11.65, 21.483333333333334, -11.566666666666666, 21.4
-11.875, 21.025, -11.916666666666666, 21.066666666666666, -11.833333333333334, 20.983333333333334
-11.825, 21.291666666666664, -11.866666666666667, 21.333333333333332, -11.783333333333333, 21.25
-11.958333333333332, 21.09166666666667, -12.0, 21.133333333333333, -11.916666666666666, 21.05
-11.958333333333332, 19.725, -12.0, 19.766666666666666, -11.916666666666666, 19.683333333333334
-11.475000000000001, 21.625, -11.516666666666667, 21.666666666666668, -11.433333333333334, 21.583333333333332
-11.691666666666666, 21.40833333333333, -11.733333333333333, 21.45, -11.65, 21.366666666666667
-11.141666666666666, 17.808333333333334, -11.183333333333334, 17.85, -11.1, 17.766666666666666
